DEBUG super_duper: config.root_paths: ["D:/Data/Dev/Scratch/TestD3"]
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\selenium-webdriver\\docs\\module_selenium-webdriver_firefox_profile_class_Profile.html"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sass-graph\\node_modules\\lodash\\fp\\apply.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\shelljs\\scripts\\run-tests.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sass-graph\\node_modules\\lodash\\fp\\array.js"
TRACE super_duper::file_proc::scan: [DIRECTORY] "D:/Data/Dev/Scratch/TestD3\\node_modules\\protractor\\node_modules\\mime-db"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\serve-index\\public\\icons\\page_white_database.png"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\selenium-webdriver\\docs\\module_selenium-webdriver_http.html"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sha.js\\test\\prepare\\vectors\\byte0022.dat"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\shelljs\\shell.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sass-graph\\node_modules\\lodash\\fp\\ary.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\protractor\\node_modules\\mime-db\\db.json"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\serve-index\\public\\icons\\page_white_delete.png"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\selenium-webdriver\\docs\\module_selenium-webdriver_http_class_Executor.html"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sha.js\\test\\prepare\\vectors\\byte0023.dat"
TRACE super_duper::file_proc::scan: [DIRECTORY] "D:/Data/Dev/Scratch/TestD3\\node_modules\\shelljs\\src"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sass-graph\\node_modules\\lodash\\fp\\assign.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\protractor\\node_modules\\mime-db\\HISTORY.md"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\serve-index\\public\\icons\\page_white_dvd.png"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\selenium-webdriver\\docs\\module_selenium-webdriver_http_class_HttpClient.html"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\serve-index\\public\\icons\\page_white_edit.png"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\shelljs\\src\\cat.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sass-graph\\node_modules\\lodash\\fp\\assignIn.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\protractor\\node_modules\\mime-db\\index.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sha.js\\test\\prepare\\vectors\\byte0024.dat"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\selenium-webdriver\\docs\\module_selenium-webdriver_http_class_Request.html"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\serve-index\\public\\icons\\page_white_error.png"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\shelljs\\src\\cd.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sass-graph\\node_modules\\lodash\\fp\\assignInWith.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\protractor\\node_modules\\mime-db\\LICENSE"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sha.js\\test\\prepare\\vectors\\byte0025.dat"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\selenium-webdriver\\docs\\module_selenium-webdriver_http_class_Response.html"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\serve-index\\public\\icons\\page_white_excel.png"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\shelljs\\src\\chmod.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sass-graph\\node_modules\\lodash\\fp\\assignWith.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\protractor\\node_modules\\mime-db\\package.json"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sha.js\\test\\prepare\\vectors\\byte0026.dat"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\selenium-webdriver\\docs\\module_selenium-webdriver_http_util.html"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\shelljs\\src\\common.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\serve-index\\public\\icons\\page_white_find.png"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sass-graph\\node_modules\\lodash\\fp\\assoc.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\protractor\\node_modules\\mime-db\\README.md"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sha.js\\test\\prepare\\vectors\\byte0027.dat"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\selenium-webdriver\\docs\\module_selenium-webdriver_ie.html"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\shelljs\\src\\cp.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\serve-index\\public\\icons\\page_white_flash.png"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sass-graph\\node_modules\\lodash\\fp\\assocPath.js"
TRACE super_duper::file_proc::scan: [DIRECTORY] "D:/Data/Dev/Scratch/TestD3\\node_modules\\protractor\\node_modules\\mime-types"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sha.js\\test\\prepare\\vectors\\byte0028.dat"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\selenium-webdriver\\docs\\module_selenium-webdriver_ie_class_Driver.html"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\shelljs\\src\\dirs.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\serve-index\\public\\icons\\page_white_freehand.png"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sass-graph\\node_modules\\lodash\\fp\\at.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\protractor\\node_modules\\mime-types\\HISTORY.md"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sha.js\\test\\prepare\\vectors\\byte0029.dat"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\selenium-webdriver\\docs\\module_selenium-webdriver_ie_class_Options.html"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\shelljs\\src\\echo.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\serve-index\\public\\icons\\page_white_gear.png"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sass-graph\\node_modules\\lodash\\fp\\attempt.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\protractor\\node_modules\\mime-types\\index.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sha.js\\test\\prepare\\vectors\\byte0030.dat"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\selenium-webdriver\\docs\\module_selenium-webdriver_ie_enum_Level.html"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\shelljs\\src\\error.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\serve-index\\public\\icons\\page_white_get.png"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sass-graph\\node_modules\\lodash\\fp\\before.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\protractor\\node_modules\\mime-types\\LICENSE"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sha.js\\test\\prepare\\vectors\\byte0031.dat"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\selenium-webdriver\\docs\\module_selenium-webdriver_io.html"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\shelljs\\src\\exec.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\serve-index\\public\\icons\\page_white_go.png"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sass-graph\\node_modules\\lodash\\fp\\bind.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\protractor\\node_modules\\mime-types\\package.json"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sha.js\\test\\prepare\\vectors\\byte0032.dat"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\selenium-webdriver\\docs\\module_selenium-webdriver_io_exec.html"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\shelljs\\src\\find.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\serve-index\\public\\icons\\page_white_h.png"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sass-graph\\node_modules\\lodash\\fp\\bindAll.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\protractor\\node_modules\\mime-types\\README.md"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sha.js\\test\\prepare\\vectors\\byte0033.dat"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\selenium-webdriver\\docs\\module_selenium-webdriver_namespace_By.html"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\shelljs\\src\\grep.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\serve-index\\public\\icons\\page_white_horizontal.png"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sass-graph\\node_modules\\lodash\\fp\\bindKey.js"
TRACE super_duper::file_proc::scan: [DIRECTORY] "D:/Data/Dev/Scratch/TestD3\\node_modules\\protractor\\node_modules\\minimatch"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sha.js\\test\\prepare\\vectors\\byte0034.dat"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\selenium-webdriver\\docs\\module_selenium-webdriver_namespace_error.html"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\shelljs\\src\\ln.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\serve-index\\public\\icons\\page_white_key.png"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sass-graph\\node_modules\\lodash\\fp\\camelCase.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\protractor\\node_modules\\minimatch\\.npmignore"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sha.js\\test\\prepare\\vectors\\byte0035.dat"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\selenium-webdriver\\docs\\module_selenium-webdriver_namespace_logging.html"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\shelljs\\src\\ls.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\serve-index\\public\\icons\\page_white_lightning.png"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sass-graph\\node_modules\\lodash\\fp\\capitalize.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\protractor\\node_modules\\minimatch\\LICENSE"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sha.js\\test\\prepare\\vectors\\byte0036.dat"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\selenium-webdriver\\docs\\module_selenium-webdriver_namespace_promise.html"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\shelljs\\src\\mkdir.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\serve-index\\public\\icons\\page_white_link.png"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sass-graph\\node_modules\\lodash\\fp\\castArray.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\protractor\\node_modules\\minimatch\\minimatch.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sha.js\\test\\prepare\\vectors\\byte0037.dat"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\selenium-webdriver\\docs\\module_selenium-webdriver_namespace_stacktrace.html"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\shelljs\\src\\mv.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\serve-index\\public\\icons\\page_white_magnify.png"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sass-graph\\node_modules\\lodash\\fp\\ceil.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\protractor\\node_modules\\minimatch\\package.json"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sha.js\\test\\prepare\\vectors\\byte0038.dat"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\selenium-webdriver\\docs\\module_selenium-webdriver_namespace_until.html"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\shelljs\\src\\popd.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\serve-index\\public\\icons\\page_white_medal.png"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sass-graph\\node_modules\\lodash\\fp\\chain.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\protractor\\node_modules\\minimatch\\README.md"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sha.js\\test\\prepare\\vectors\\byte0039.dat"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\selenium-webdriver\\docs\\module_selenium-webdriver_net.html"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\shelljs\\src\\pushd.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\serve-index\\public\\icons\\page_white_office.png"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sass-graph\\node_modules\\lodash\\fp\\chunk.js"
TRACE super_duper::file_proc::scan: [DIRECTORY] "D:/Data/Dev/Scratch/TestD3\\node_modules\\protractor\\node_modules\\minimatch\\test"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sha.js\\test\\prepare\\vectors\\byte0040.dat"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\selenium-webdriver\\docs\\module_selenium-webdriver_net_portprober.html"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\shelljs\\src\\pwd.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\serve-index\\public\\icons\\page_white_paint.png"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sass-graph\\node_modules\\lodash\\fp\\clamp.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\protractor\\node_modules\\minimatch\\test\\basic.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sha.js\\test\\prepare\\vectors\\byte0041.dat"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\selenium-webdriver\\docs\\module_selenium-webdriver_opera.html"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\shelljs\\src\\rm.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\serve-index\\public\\icons\\page_white_paintbrush.png"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sass-graph\\node_modules\\lodash\\fp\\clone.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\protractor\\node_modules\\minimatch\\test\\brace-expand.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sha.js\\test\\prepare\\vectors\\byte0042.dat"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\selenium-webdriver\\docs\\module_selenium-webdriver_opera_class_Driver.html"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\shelljs\\src\\sed.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\serve-index\\public\\icons\\page_white_paste.png"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sass-graph\\node_modules\\lodash\\fp\\cloneDeep.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\protractor\\node_modules\\minimatch\\test\\caching.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sha.js\\test\\prepare\\vectors\\byte0043.dat"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\selenium-webdriver\\docs\\module_selenium-webdriver_opera_class_Options.html"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\shelljs\\src\\tempdir.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\serve-index\\public\\icons\\page_white_php.png"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sass-graph\\node_modules\\lodash\\fp\\cloneDeepWith.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\protractor\\node_modules\\minimatch\\test\\defaults.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sha.js\\test\\prepare\\vectors\\byte0044.dat"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\selenium-webdriver\\docs\\module_selenium-webdriver_opera_class_ServiceBuilder.html"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\shelljs\\src\\test.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\serve-index\\public\\icons\\page_white_picture.png"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\sass-graph\\node_modules\\lodash\\fp\\cloneWith.js"
TRACE super_duper::file_proc::scan: [GLOBBED_OUT] "D:/Data/Dev/Scratch/TestD3\\node_modules\\protractor\\node_modules\\minimatch\\test\\extglob-ending-with-state-char.js"
