id,canonical_name,name,file_size,parent_id,part_type
204,D:\Archive\Archive From Hulk\Old Machines\Beetlejuice Backup\Save\Old Drive\Temp,Temp,177150,203,1
1089,D:\Archive\Archive From Hulk\Media\Digital Pictures\Old Structure (Restored from Hulk 2008 Drive Crash)\Published\Originals\2003-06 (Jun),2003-06 (Jun),1534171,589,1
50,D:\Archive\Archive From Hulk\Users\Gary\tmp\Files\New Folder\New Folder (6)\0011,0011,78735,49,1
1350,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\2\2352\2352E4AB-D614-4C3E-A30C-C3686064CE6A-07cc63f155500a902b21fef7be6585b5.lrprev,2352E4AB-D614-4C3E-A30C-C3686064CE6A-07cc63f155500a902b21fef7be6585b5.lrprev,13424,1349,2
1636,E:\Temp\sd.webui\system\python\Lib\site-packages\numpy,numpy,2556,95,1
1081,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\0\0A66,0A66,1976720,55,1
1763,D:\Data\Temp\src\Applications\G2.Tivo\Scratch\Net2\GWG.Net.Tcp.Windows.Server\obj\x86\Debug\GenerateResource.write.1.tlog,GenerateResource.write.1.tlog,436,1762,2
1807,D:\Data\Temp\.hg\store\data\_g_w_g._tivo._library,_g_w_g._tivo._library,273,289,1
1539,D:\Data\Dev\G2\Applications\G2.Karaoke\External\taglib-sharp-2.1.0.0-windows\taglib-sharp-2.1.0.0-windows,taglib-sharp-2.1.0.0-windows,11521,1538,1
1096,D:\Archive\ckgentry.org\ckgentry.org\drupal\sites,sites,896,1095,1
1425,E:\Temp\sd.webui\system\python\Lib\site-packages\pip\_vendor\tenacity\wait.py,wait.py,8024,1424,2
1688,D:\Archive\Archive From Hulk\Old Machines\Beetlejuice Backup\Save\Old Drive\Temp\vs.net 2003 setup\Program Files\Microsoft Visual Studio .NET 2003\SDK\v1.1\QuickStart\winforms\samples\controlreference,controlreference,20588,1687,1
1467,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Previews.lrdata\A\AB60\AB604369-2ABB-4D21-8476-A7F62EA476B7-07cc63f155500a902b21fef7be6585b5.lrprev,AB604369-2ABB-4D21-8476-A7F62EA476B7-07cc63f155500a902b21fef7be6585b5.lrprev,7856,1466,2
1421,D:\Archive\ckgentry.org\ckgentry.org\drupal-gardens.delete\docroot\sites\all\libraries\ckeditor\_source\plugins\print\plugin.js,plugin.js,896,1420,2
1094,D:\Data\Dev\Archive\ckgentry.com\drupal-7.0-alpha6.1\sites\all\libraries\colorbox\example4\images\border1.png,border1.png,896,1093,2
140,D:\Data\Dev,Dev,193668,139,1
1650,D:\Archive\Archive From Hulk\Dev\dotNet\Samples\Nile2\Nile2.0\Nile 2.0 IBM WebSphere 3.5,Nile 2.0 IBM WebSphere 3.5,137,1649,1
1766,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\0\08A5,08A5,4204048,55,1
1373,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\D\DE85\DE85B1F7-531A-4C7B-9002-4EB099475A5C-d50c20c1ab90a58022c1cbeae3328d75.lrprev,DE85B1F7-531A-4C7B-9002-4EB099475A5C-d50c20c1ab90a58022c1cbeae3328d75.lrprev,4000400,1372,2
578,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Smart Previews.lrdata\5,5,718962,14,1
1787,D:\Data\Dev\Archive\GWG\GWG.Tivo\Backup\VS10\.hg\store\data\_g_w_g._tivo._data\_model,_model,273,1786,1
266,D:\Data\Setups\DevSoftware\Crystal\Crystal7CD (70006-5682440)\WIN32\X86,X86,8580,265,1
356,D:\Archive\ckgentry.org\ckgentry.org\drupal-7.0-alpha6\includes\file.inc,file.inc,72133,355,2
873,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\cirrusclinical.com\wp\Sample1\wp-content\themes\avada\Avada\includes,includes,12370,872,1
334,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\@cirrusct.bak\.archive\common\packages,packages,586,333,1
519,D:\Archive\ckgentry.org\ckgentry.org\drupal-gardens\sites\all\libraries,libraries,1965,518,1
125,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\8\859B,859B,15328,124,1
72,D:\Archive\Archive From Hulk\CAM\Old Server CAM Dir,Old Server CAM Dir,1598729,71,1
1729,D:\Data\Dev\Archive\G2.Tivo\src\Support\G2.Net.Windows.Server,G2.Net.Windows.Server,436,1728,1
1599,D:\Archive\ckgentry.org\ckgentry.org\drupal-7.0-alpha6\places\NLD\flags\LI,LI,977,1598,1
1508,"D:\Music\Karaoke\Clean\Misc\Random Collection\Knight, Jean - Mr. Big Stuff.cdg","Knight, Jean - Mr. Big Stuff.cdg",1307040,62,2
275,D:\Data\Dev\Archive\GWG\GWG.Tivo\REORG\FromHG\.hg\store\data\_g_w_g._tivo,_g_w_g._tivo,1845,274,1
1090,D:\Archive\Archive From Hulk\Media\Digital Pictures\Old Structure (Restored from Hulk 2008 Drive Crash)\Published\Originals\2003-06 (Jun)\DSC01254a.JPG,DSC01254a.JPG,1534171,1089,2
1311,D:\Archive\Archive From Hulk\Dev\dotNet\Samples\Enterprise Services in .NET,Enterprise Services in .NET,2239,1310,1
728,D:\Data\Dev\GoldCoast\Archive\3-4-2016\Bak.tmp\gca-ctms-server\src\GCA\GCA.Debug.Web\bower_components,bower_components,1955,727,1
1572,D:\Data\Dev\Archive\GWG\Archive1\GWG.Windows.Forms.Controls (Old)\GWG.Windows.Forms.Controls\GCool\XCoolClientPanel.Designer.cs,XCoolClientPanel.Designer.cs,1089,1571,2
1536,D:\Data\Dev\G2\Applications\G2.Karaoke,G2.Karaoke,11521,295,1
1615,E:\Music\The Allman Brothers Band\2nd Set,2nd Set,48130474,1614,1
571,D:\Data\Dev\Scratch\md Datatables 3P\mdDataTable-master (iamisti)\build\app\bower_components\angular-material\modules\closure\button\button-default-theme.css,button-default-theme.css,9104,570,2
186,D:\Data\Dev\GoldCoast\Archive\TrialTracker\Archive\TrialTracker-base template - works\GCA.TrialTracker.Web.App\GCA.TrialTracker.Web.App\bower_components\angular-material\modules\js,js,429,172,1
286,D:\Data\Dev\Archive\GWG\GWG.Tivo\Source\.hg\store\data\_g_w_g._tivo\_support\_g_w_g._i_p_c\_i_p_c_client_send_subscribe_message_base.cs.i,_i_p_c_client_send_subscribe_message_base.cs.i,572,285,2
1175,D:\Archive\Archive From Hulk\Media\Digital Pictures\Old Structure (Restored from Hulk 2008 Drive Crash)\Originals\Files\2003-10 (Oct),2003-10 (Oct),3539808,585,1
1521,D:\Music\Karaoke\Originals\Sunfly Gold Series,Sunfly Gold Series,7467423,64,1
367,D:\Pictures\Published\Image Files\Image Files\GentryDigitalCamera,GentryDigitalCamera,3980473,366,1
972,D:\Data\Dev\GoldCoast\GCA\app.tmp\gca-app-web,gca-app-web,782,971,1
708,D:\Data\Dev\Archive\GCA\Delete\7-19-2016\CTMS.bak\gca-ctms-server\src\GCA\GCA.Debug.Web,GCA.Debug.Web,2098,707,1
1219,D:\Archive\Archive From Hulk\Users\Gary\Avanade\Projects\RailInc\RailInc\POC\RailInc.POC.Web\images\RRLogos.jpg,RRLogos.jpg,105995,1218,2
1456,D:\Archive\Archive From Hulk\Dev\Samples\Book Code\Samples\SubClass,SubClass,1427,258,1
1673,D:\Archive\Archive From Hulk\Dev\Dev\3PComponents\CommonLibrary.NET\src\Lib\CommonLibrary.NET,CommonLibrary.NET,2146,1672,1
1523,D:\Music\Karaoke\Originals\Sunfly Gold Series\028 - Dr Hook & Smokie\20b04d32-c88f-4d49-8176-bc3fd94d5735.MP3,20b04d32-c88f-4d49-8176-bc3fd94d5735.MP3,2489141,1522,2
194,D:\Data\Dev\GoldCoast\Archive\TrialTracker\GCA.TrialTracker.Web.App\GCA.TrialTracker.Web.App\bower_components\angular-material\modules\closure,closure,429,193,1
1509,D:\Music\Karaoke\Originals\Misc\my karaoke collection part 8 (HIJK),my karaoke collection part 8 (HIJK),1307040,65,1
886,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\cirrusclinical.com\wp\Sample2\wp-content\themes,themes,12370,885,1
1857,D:\Data\Dev\Scratch\Archive\MusicStore-1.0.0-beta4\src\MvcMusicStore.Spa\Client\ng-apps\components\LoginLink\LoginLinkDirective.ts,LoginLinkDirective.ts,1098,1856,2
188,D:\Data\Dev\GoldCoast\Archive\TrialTracker\Archive\TrialTracker-base template - works\GCA.TrialTracker.Web.App\GCA.TrialTracker.Web.App\bower_components\angular-material\modules\js\content\content.css,content.css,429,187,2
1209,D:\Archive\Archive From Hulk\Users\Gary\Avanade\Projects\InteropDemo\POC\dotNet\RailInc.POC.Web\images,images,105995,1208,1
1563,D:\Data\Dev\Archive\GWG\Archive1\GWG.Windows.Forms,GWG.Windows.Forms,1089,1122,1
899,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\cirrusclinical.com\wp\Sample2\wp-content\themes\avada\Avada\includes\lib\inc\redux\framework\FusionReduxCore\assets\css\vendor\qtip\jquery.qtip.css,jquery.qtip.css,12370,898,2
1099,D:\Archive\ckgentry.org\ckgentry.org\drupal\sites\all\libraries\colorbox,colorbox,896,1098,1
1852,D:\Data\Dev\Scratch\Archive\MusicStore-1.0.0-beta4\src\MvcMusicStore.Spa,MvcMusicStore.Spa,1098,1846,1
371,D:\Data\Temp\adt-bundle-windows-x86_64-20131030\adt-bundle-windows-x86_64-20131030\eclipse,eclipse,3256,234,1
159,D:\Data\Dev\GoldCoast\Archive\GCA.bak\CTMS\Archive\Client.bak\GCA.CTMS.Web.App\bower_components\angular-material.bak\modules\closure,closure,429,158,1
712,D:\Data\Dev\Archive\GCA\Delete\7-19-2016\CTMS.bak\gca-ctms-server\src\GCA\GCA.Debug.Web\bower_components\angular-datatables\dist\plugins,plugins,1955,711,1
679,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\bak.7-1-2017\cirrusCT.com\src,src,81661,673,1
574,D:\Data\Dev\Scratch\md Datatables 3P\mdDataTable-master (iamisti)\build\app\bower_components\angular-material\modules\js\button\button-default-theme.css,button-default-theme.css,9104,573,2
857,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\cirrusclinical.com\wp\Production\wp-content\themes\avada\Avada\includes,includes,12370,856,1
852,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\cirrusclinical.com\wp\Production,Production,12370,851,1
1569,D:\Data\Dev\Archive\GWG\Archive1\GWG.Windows.Forms.Controls (Old),GWG.Windows.Forms.Controls (Old),1089,1122,1
738,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\B\B857,B857,8592,737,1
317,E:\Temp\sd.webui\system\python\Lib\site-packages\networkx\classes,classes,18777,316,1
1824,D:\Music\Music\Originals\Manu Chao\Clandestino (Rip)\06 Lagrimas De Oro.flac,06 Lagrimas De Oro.flac,19174607,1823,2
199,D:\Data\Dev\GoldCoast\Archive\TrialTracker\GCA.TrialTracker.Web.App\GCA.TrialTracker.Web.App\bower_components\angular-material\modules\js\content\content.css,content.css,429,198,2
676,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\bak.7-1-2017\cirrusCT.com\reference\themeforest-9228123-canvas-the-multipurpose-html5-template\Package-HTML,Package-HTML,67166,675,1
1390,D:\Archive\Archive From Hulk\Media\Digital Pictures\Old Structure (Restored from Hulk 2008 Drive Crash)\Published\Originals\2003-12 (Dec)\DSC05855.JPG,DSC05855.JPG,2172470,1389,2
476,D:\Data\Temp\src\Applications\G2.Tivo\Reference\Streambaby\main\src\mp4,mp4,316,475,1
1093,D:\Data\Dev\Archive\ckgentry.com\drupal-7.0-alpha6.1\sites\all\libraries\colorbox\example4\images,images,896,1092,1
1124,D:\Data\Dev\Archive\GWG\Archive1\GWG.AudioTools\GWG.AudioTools.KaraokeTools,GWG.AudioTools.KaraokeTools,419,1123,1
1846,D:\Data\Dev\Scratch\Archive\MusicStore-1.0.0-beta4\src,src,2196,1845,1
1506,D:\Music\Karaoke\Originals\Misc\my karaoke collection part 11 (ST),my karaoke collection part 11 (ST),1607040,65,1
1513,D:\Archive\Archive From Hulk\Dev\Dev\Samples\AlbumArtAggregator\MediaArtAggregator.SearchProvider\SearchProvider,SearchProvider,1308,1512,1
1138,H:\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\bak.7-1-2017\cirrusCT.com\reference,reference,14495,1137,1
566,D:\Data\Dev\Scratch\md Datatables 3P\mdDataTable-master (iamisti)\build\app\bower_components,bower_components,18208,565,1
887,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\cirrusclinical.com\wp\Sample2\wp-content\themes\avada,avada,12370,886,1
1069,D:\Archive\Archive From Hulk\Dev\Dev\Samples\ArticleThreeSource\Testing.Core\XPButtonCase\XPButtonCaseStateCollection.cs,XPButtonCaseStateCollection.cs,2160,1068,2
1352,D:\Video\VideoProjects\Production,Production,28808,1351,1
1346,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Previews.lrdata\2\2352,2352,13424,1345,1
222,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\D\D5C8,D5C8,12352,221,1
1459,D:\Data\Temp\adt-bundle-windows-x86_64-20131030\adt-bundle-windows-x86_64-20131030\sdk\platforms,platforms,1374,235,1
1845,D:\Data\Dev\Scratch\Archive\MusicStore-1.0.0-beta4,MusicStore-1.0.0-beta4,2196,1844,1
163,D:\Data\Dev\GoldCoast\Archive\GCA.bak\CTMS\Archive\Client.bak\GCA.CTMS.Web.App\bower_components\angular-material.bak\modules\js\content,content,429,162,1
1767,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\0\08A5\08A5A15A-7788-4192-892B-95A0350CB971-943918c538513937aeabbb103282ad7e.lrprev,08A5A15A-7788-4192-892B-95A0350CB971-943918c538513937aeabbb103282ad7e.lrprev,4204048,1766,2
82,E:\gnet-share\stable-diffusion\stable-diffusion-webui,stable-diffusion-webui,149143,81,1
1152,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\@cirrusct.bak\.archive\core\.git\objects\71,71,54,1151,1
928,D:\Archive\Archive From Hulk\Media\Digital Pictures\Publish\Hunter,Hunter,1877063,927,1
854,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\cirrusclinical.com\wp\Production\wp-content\themes,themes,12370,853,1
658,D:\Archive\Archive From Hulk\Dev\Projects,Projects,2677,244,1
32,D:\Pictures\Originals\Image Files,Image Files,461108012,11,1
463,D:\Data\Dev\G2\Applications\G2.Tivo\Reference\Streambaby\main\src\mp4\util\atom\moov\udta\meta\ilst,ilst,316,462,1
1610,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\9\9C43\9C432041-726E-4694-9BFA-C3EAFE37F0E4-07cc63f155500a902b21fef7be6585b5.lrprev,9C432041-726E-4694-9BFA-C3EAFE37F0E4-07cc63f155500a902b21fef7be6585b5.lrprev,14064,1609,2
567,D:\Data\Dev\Scratch\md Datatables 3P\mdDataTable-master (iamisti)\build\app\bower_components\angular-material,angular-material,18208,566,1
1054,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\F\FC61\FC61FB78-0615-4938-8D29-112C4DF684DA-05daea287739b47c27cea4102e72ecd9.lrprev,FC61FB78-0615-4938-8D29-112C4DF684DA-05daea287739b47c27cea4102e72ecd9.lrprev,6335552,1053,2
461,D:\Data\Dev\G2\Applications\G2.Tivo\Reference\Streambaby\main\src\mp4\util\atom\moov\udta,udta,316,460,1
1282,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\8\8ABA,8ABA,4467360,124,1
1578,D:\Archive\Archive From Hulk\Media\Digital Pictures\June 2005 Original Structure\Hunter\Favorites,Favorites,1875021,921,1
759,D:\Video\Home Video\Footage\2014,2014,429526221,758,1
1445,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Previews.lrdata\1\1144,1144,21140448,426,1
1579,D:\Archive\Archive From Hulk\Media\Digital Pictures\June 2005 Original Structure\Hunter\Favorites\DSC00674.JPG,DSC00674.JPG,1875021,1578,2
778,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\A\ABB7,ABB7,6384,114,1
90,E:\Temp,Temp,157167,1,1
5,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Smart Previews.lrdata,Gentry Smart Previews.lrdata,7005428,4,1
153,D:\Data\Dev\GoldCoast\Archive\GCA.bak\CTMS\Archive\Client.bak\GCA.CTMS.Web.App\bower_components\angular-material\modules\closure\content\content.css,content.css,429,152,2
1812,D:\Data\Dev\G2\Applications\G2.Tivo\src\.hg\store\data\_g_w_g._tivo._data\_model\_tivo_model.cs.i,_tivo_model.cs.i,273,1811,2
935,D:\Archive\Archive From Hulk\Old Machines\Beetlejuice Backup\Save\Old Drive\From Fester\Digital Pictures\Hunter,Hunter,5716223,934,1
727,D:\Data\Dev\GoldCoast\Archive\3-4-2016\Bak.tmp\gca-ctms-server\src\GCA\GCA.Debug.Web,GCA.Debug.Web,2098,726,1
399,E:\Backup from old 4TB Drive\Music\Originals\Samhain\Initium\04 - Macabre.flac,04 - Macabre.flac,14689029,398,2
1473,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\8\841A\841A419B-9552-4455-9E0B-8198395B45E8-754e6bbf607b85b2b33363fef0fed17f.lrprev,841A419B-9552-4455-9E0B-8198395B45E8-754e6bbf607b85b2b33363fef0fed17f.lrprev,2829440,1472,2
563,D:\Data\Dev\Scratch\md Datatables 3P\mdDataTable-master (iamisti)\app\bower_components\angular-material\modules\js\button\button-default-theme.css,button-default-theme.css,9104,562,2
1151,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\@cirrusct.bak\.archive\core\.git\objects,objects,54,1150,1
605,D:\Data\Dev\Archive\ckgentry.com\drupal-7.0-alpha6.1\sites\all\themes\zen\zen-internals\images,images,610,604,1
1678,D:\Data\Temp\src\Applications\G2.Tivo\Reference\mindrpc\1.1 misc\06-04-11-122703-0008-002-response-mindRpcResponse.txt,06-04-11-122703-0008-002-response-mindRpcResponse.txt,121,1165,2
1737,D:\Data\Dev\Archive\GWG\GWG.Net\GWG.Net.Tcp\GWG.Net.Tcp.Windows.Server\obj,obj,436,1736,1
967,D:\Music\Music\Originals\Doc Watson,Doc Watson,22519757,391,1
13,D:\Pictures\Originals\LR Catalog\Gentry,Gentry,169992948,12,1
246,D:\Archive\Archive From Hulk\Dev\AvanadeDemo\3P,3P,2436,245,1
112,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Previews.lrdata\A\AB56,AB56,2315472,111,1
1360,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Previews.lrdata\7\7522\75226481-8F1C-4C82-A34E-EECAD97C8FC4-07cc63f155500a902b21fef7be6585b5.lrprev,75226481-8F1C-4C82-A34E-EECAD97C8FC4-07cc63f155500a902b21fef7be6585b5.lrprev,772048,1359,2
1059,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\9\9A25\9A256CCE-DF71-44EA-965F-3C31DB47F010-943918c538513937aeabbb103282ad7e.lrprev,9A256CCE-DF71-44EA-965F-3C31DB47F010-943918c538513937aeabbb103282ad7e.lrprev,499888,1058,2
105,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\F\FC13\FC13D9F5-3C5A-491C-8A50-819F75BB500D-bc84efe747470aaeb5c521b4f8b82e56.lrprev,FC13D9F5-3C5A-491C-8A50-819F75BB500D-bc84efe747470aaeb5c521b4f8b82e56.lrprev,3439312,104,2
575,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Smart Previews.lrdata\5,5,718962,5,1
1115,D:\Archive\Archive From Hulk\Dev\Dev\GWG,GWG,1508,1060,1
1811,D:\Data\Dev\G2\Applications\G2.Tivo\src\.hg\store\data\_g_w_g._tivo._data\_model,_model,273,1810,1
1319,E:\gnet-share\stable-diffusion\stable-diffusion-webui\venv\Lib\site-packages\fontTools,fontTools,5785,85,1
1,E:,E:,1807261710,,0
1858,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Previews.lrdata\3\3D2B,3D2B,6574880,26,1
419,E:\Temp\sd.webui\system\python\Lib\site-packages\torch\include\ATen,ATen,15170,418,1
946,D:\Data\Leesa Laptop Backup 8-2018\pictures\2015-10,2015-10,3156828,945,1
902,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\0\061C,061C,3488,55,1
520,D:\Archive\ckgentry.org\ckgentry.org\drupal-gardens\sites\all\libraries\htmlpurifier,htmlpurifier,173,519,1
507,D:\Data\Dev\Archive\ckgentry.com\drupal-7.0-alpha6.1\sites\all\libraries\htmlpurifier\library\HTMLPurifier\ConfigSchema,ConfigSchema,173,506,1
211,D:\Archive\Archive From Hulk\Old Machines\Beetlejuice Backup\Save\Old Drive\Temp\HunterWeb\09-09-2003\Web\images\DSC02274.jpg,DSC02274.jpg,77260,210,2
1097,D:\Archive\ckgentry.org\ckgentry.org\drupal\sites\all,all,896,1096,1
243,D:\Data\Temp\adt-bundle-windows-x86_64-20131030\adt-bundle-windows-x86_64-20131030\sdk\extras\android\support\v7\mediarouter\res\values-es\strings.xml,strings.xml,1449,242,2
1161,D:\Data\Dev\G2\Applications\G2.Tivo\Reference\mindrpc,mindrpc,290,449,1
1490,D:\Archive\Archive From Hulk\CAM\Old Server CAM Dir\3 - Distribution & Sales\Prospects\HomeTown Buffet 8-97,HomeTown Buffet 8-97,147968,1489,1
1813,D:\Data\Dev\G2\Applications\G2.Tivo\src\.hg\store\data\_g_w_g._tivo._library,_g_w_g._tivo._library,273,300,1
1901,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Smart Previews.lrdata\2,2,671050,14,1
616,D:\Archive\ckgentry.org\ckgentry.org\drupal-7.0-alpha6\sites\all\themes\zen\zen-internals\images,images,610,615,1
321,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive),Backblaze Restore (C Drive),194375,320,1
283,D:\Data\Dev\Archive\GWG\GWG.Tivo\Source\.hg\store\data\_g_w_g._tivo,_g_w_g._tivo,1845,282,1
1607,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Previews.lrdata\9\9C43,9C43,14064,652,1
592,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Previews.lrdata\8\830A,830A,23154560,121,1
850,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\cirrusclinical.com,cirrusclinical.com,37110,671,1
63,D:\Music\Karaoke\Clean\Misc\Random Collection\Alanis Morrisette - Hand In My Pocket.cdg,Alanis Morrisette - Hand In My Pocket.cdg,1565376,62,2
176,D:\Data\Dev\Archive,Archive,107391,140,1
471,D:\Data\Temp\src\Applications\G2.Tivo\Reference\Streambaby\.svn\pristine,pristine,316,470,1
860,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\cirrusclinical.com\wp\Production\wp-content\themes\avada\Avada\includes\lib\inc\redux,redux,12370,859,1
1436,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\bak.7-1-2017\cirrusCT.com\reference\themeforest-9228123-canvas-the-multipurpose-html5-template\Package-HTML\HTML\include\rs-plugin\demos\assets\svg\av\ic_replay_10_24px.svg,ic_replay_10_24px.svg,554,1435,2
1730,D:\Data\Dev\Archive\G2.Tivo\src\Support\G2.Net.Windows.Server\obj,obj,436,1729,1
823,D:\Data\Dev\Archive\GWG\GWG.Tivo\Backup\VS10\.hg\store\data,data,1819,822,1
1833,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\2\2A68,2A68,422304,1348,1
302,D:\Data\Dev\G2\Applications\G2.Tivo\src\.hg\store\data\_g_w_g._tivo\_support,_support,572,301,1
1412,D:\Archive\ckgentry.org\ckgentry.org\drupal-gardens\sites\all\libraries\ckeditor,ckeditor,896,519,1
797,D:\Pictures\Published\Image Files\Image Files\GentryDigitalCamera\2010,2010,968583,367,1
293,D:\Data\Temp\.hg\store\data\_g_w_g._tivo\_support\_g_w_g._i_p_c\_i_p_c_client_send_subscribe_message_base.cs.i,_i_p_c_client_send_subscribe_message_base.cs.i,572,292,2
1289,D:\Data\Dev\Archive\GWG\GWG.Tivo\Backup\VS10\.hg\store\data\_g_w_g._tivo\_g_w_g._tivo._windows_service\_program.cs.i,_program.cs.i,757,1288,2
